address,choice.1,choice.2,choice.3,choice.4,choice.5,choice.6,choice.7,choice.8,voting_power,timestamp,author_ipfs_hash,reason
0xaE79f0562C2128cC12d0ac068aC288856Fe0e1AB,,,,,,,100,,0.08961635798275316,1703255232,bafkreiciqh4hifmhh3la2354ykfaw26ogzrrhaa2tv2ok6ahzicliunqfi,""
0x8C68a0FC20F27532Fe4BF7a41b98746d96bc8B60,,,,,,,100,,2.061979002454687,1703255257,bafkreidtazcxjj4htikqz7so6oiquarodtfesxz5iekabzw2axnp2zweqq,""
0x3C9F71Ae57FEA4a2E38C9d413705Ed1FDcD9e3Da,,,,,,,100,,54.39054444951315,1703255445,bafkreifv2rvjcfddszfqpu2lenuqbfv7hmlxpsuaxzukh7jhbxlzjdpr5a,""
0x888B9201b7247D0f8ab9a1473b894bDFe3df6a6b,,,,,,,100,,5.749831539106919,1703255482,bafkreifxcmdzaeiltejd5fdirxxr7sfdffixvpyzfdkwl6tcola3rkzwo4,""
0x7C0B689A3003e0DBd2d37Ce15e8a2273d91bd7F6,,,,,,,,1,1.0704647733670616,1703256644,bafkreidz4pggh52tokcrwowsjspdspoqvtyecxnta4xgl4evr5rozt7kpy,""
0x1A31C94f97C649bC2a8aDbCeb54D1f4a075be4b1,,,,,,,1,,1.4461063515506338,1703272904,bafkreihyh5zvn5pgkmdvwdwym6safd37x2fbbinfyctacfp4xtgcbgpdqm,""
0x7BFEe91193d9Df2Ac0bFe90191D40F23c773C060,,1,,,,,,,34.52681144803435,1703300015,bafkreidjljzjvfq2jz7g37kbuiekhkrxylf55kqapyado2rmpaz7gbldiu,""
0xeB218E684001634c35D5fb09D6cB4bc768c51C99,,,,,,,100,,1.2138636352725545,1703332125,bafkreigxgxcpr7eb7mkhe7zr23irnvh22qra7sknx4pwyhkxcbxsvsz4ey,""
0x2f463642fa60CB1f1fd1c57af25B34b7a9A99586,,,,,,1,,1,116.27830721388193,1703342535,bafkreiaatc6vcaze4ytrzucj64xcw5fgralgcco7acedep4y7lhrmjt6ci,""
0xE53D3f2B99FE0Ed6C05977bC0547127836f0D78d,1,,,,,,1,,0.5504385458753193,1703353437,bafkreideffolmvns6y2vewdsqwbofc2qeyoxoyzcrwmuky3wojg6wph6ea,""
0x4570d5b4177Cf209944e8E3fB1f2A77021ffD5C5,,,,,,,20,,19.866528132388975,1703369958,bafkreic6xojghwablazd4urixi3afatnfoyo5vxmpvzap6rxrpi3zhby6m,""
0x992dac69827A200BA112A0303Fe8F79F03c37D9d,,,,,,,10,,82.9877058213718,1703369998,bafkreihwlth66owxn572n7oqbki4mcjsjemr7xzxrzcwfn6x6p3pgvk7uu,""
0x7115b222b2CcdE533A27A75D3E8629832E6DC1e3,,,,,,,1,1,14.037538303710004,1703372543,bafkreigw7yg76zpnt6hqbuybtiomko3rtblcjbhl77rl4wrwjg7wopwn3m,""
0xa8CC9BCf39E981e5629731A18e87A7FCaf4D72B3,,,,,,,,1,10.358043434410305,1703379888,bafkreihij3vjk3ixx66jihgvbjc46et5en3gigrdaoxio2hcmgh76ppar4,""
0xD619F816156EFfABF9dDab313cff6b46cad3Fbdd,,,,,,,,1,0.05527230145666698,1703440059,bafkreibnwdiwf3cavrtm5y2g3ykqc2zlxrai7a4b2wmtkqanfbptceqhs4,""
0x53C40473DcdFd927C4201cCFE24E314a7D7C3584,,,,,,,1,,0.053556461741033276,1703479469,bafkreibc4mnw3c6nky4uykv5bimgrdqz6koumf7wusfeuqubfdz7uydqu4,""
0x3Ba6eB0e4327B96aDe6D4f3b578724208a590CEF,,20,,20,,,50,10,0.41432173737641226,1703517747,bafkreib7oijaqs7u5yvcxs43wjp57vq2y6kl5ruegnvbj32qzblk7zx64y,""
0x2F8742738E55B7e15d8c1AA213Af1Ff9289C7C6B,,,,,,,,100,172.63405724017176,1703525191,bafkreigtj2lut5u3bnt3bv2vjsxuipshzrtpm4ihlnozsdnuuktnsr2egi,""
0xEa04a9Fe2CEf51B504e7da8cf1b859454AE27030,,,15,16,,33,,33,4.833753602724809,1703533104,bafkreigl5xsnbxjfcnlneyhu63dtgvxnmysjkpj4fw4gxgpwwe5cfu6pei,""
0x9d560c8963e8758C1dBf9BeD87D0ff17764b1cA4,,,,,,,100,,15.78193086906059,1703533931,bafkreie2cqbfsqkydpsl77clwgd7fnhik526dzpyb3w25uzk6gfukqp2xu,""
0x40Fd143A27c58a93D1d4C3Ee19603426180a592C,,,,,,1,,1,35.249604859855516,1703535263,bafkreie2mbddrvtietzpm4yiqvuphoi2v6nhn5g2zybmlnopfnvkmflc5u,""
0x20EADfcaf91BD98674FF8fc341D148E1731576A4,,,,,,,,2,89.27067794170442,1703584549,bafkreiaztros5zbgj7ienebqbvfxj62i7rzxt7fufifakjwtt4lbzxe2mi,""
0x12478d1a60a910C9CbFFb90648766a2bDD5918f5,,,1,,,,,1,34.52681144803435,1703626683,bafkreievihlhyimmpzxbb2qyknuvf2fq7sdqhyrnb725x2d5ewf2wxt5gm,""
0x470FdE0dE20c6590CaE7036AA7DABe5dbe5d0fd6,,,,3,,,2,5,0.690536228960687,1703636343,bafkreifgdk6qmcqvnw25c3f2qb3xiaj2v7hucbws46akhmz2vma3js73la,""
0x3864ca7A0D5B73B58C77ac79c25DB823CeBF910D,,,,,,1,,,0.159447008458077,1703642885,bafkreidzgzr77co4oh6wocjso6kgpzeoctqcxuv3vkeexpl45cox5xanym,""
0x3295e39F9Ea9Db98929B52f076acb7D1535A23Cb,,,,,,,,1,3.452681144803435,1703647764,bafkreidaerrijhrtgebik7du3irscec7xdghrcpeimru4ssrdc5nxxxiny,""
0x29fF3B5Ad788477a460873dD1FCF78aE95cA565a,1,,,,,,,,3.452681144803435,1703687419,bafkreia52zu6lppkddsq4ppyv7zn2owhgcmk27lttexagm64t5qba2r53u,""
0xb8145A317275E2B20A78a7615e2fCbaEcC90Bf28,,,3,,,,,4,1.6918137609536832,1703687715,bafkreid7xyjfuzcswxv5kjxv72fvv6uqfhdx2mojn7xwdl7t5xwzqhvqni,""
0x4d0bddEc656ED7C3b33AB581b6f14c9ab5C205d4,,,,,,,,1,252.04572357065078,1703699895,bafkreihieouhsbvuv2g5pzgfc4lrx6zel7gj57v7dzj4zsqrdqhmnkfdby,""
0x8Ff8aBa1C8bd3c607a650D15ff1E3662aac92B4B,,100,,,,,,,0.4725026715413972,1703702071,bafkreiebgdbzasuj7p2tlxj6qbrzewpe4mnjcmgbasd3lsd27ooccsja3e,""
0x43D3C255711Eb42148901d2c6AB50FD50F00563d,,,,,,,,1,47.733124240893616,1703708760,bafkreibygo36xhmvf7fkw6caqlalv6ivxrw5ufhxon53qr5ppsbsmeeg7m,""
